"","User.ID","ISBN","Book.Rating"
"152",23,62,3
"153",23,64,9
"154",23,89,0
"155",24,1,2
"156",24,25,6
"157",24,28,10
"158",24,90,6
"159",24,99,4
"160",25,9,2
"161",25,30,7
"162",25,32,3
"163",25,51,9
"164",25,54,0
"165",26,9,3
"166",26,17,2
"167",26,43,2
"168",26,49,5
"169",26,54,8
"170",26,64,8
"171",26,91,1
"172",27,4,2
"173",27,15,0
"174",27,18,6
"175",27,32,5
"176",27,67,10
"177",27,77,3
"178",27,91,0
"179",27,94,0
"180",28,1,8
"181",28,93,3
"182",29,1,3
"183",29,5,3
"184",29,15,3
"185",29,49,2
"186",29,54,8
"187",29,82,0
"188",30,10,0
"189",30,16,5
"190",30,32,5
"191",30,38,1
"192",30,46,8
"193",30,50,1
"194",30,62,3
"195",30,67,7
"196",31,3,9
"197",31,15,1
"198",31,19,6
"199",31,41,3
"200",31,71,5
"201",31,86,6
"202",32,24,6
"203",32,42,4
"204",32,43,5
"205",32,45,4
"206",32,54,3
"207",32,56,9
"208",32,64,0
"209",32,65,7
"210",32,72,8
"211",32,74,1
"212",32,78,3
"213",32,84,3
"214",32,88,1
"215",32,98,8
"216",33,10,7
"217",33,26,0
"218",33,52,0
"219",33,54,8
"220",33,55,1
"221",33,74,7
"222",33,89,0
"223",34,3,4
"224",34,21,0
"225",34,42,0
"226",34,65,10
"227",34,68,3
"228",35,24,2
"229",35,56,4
"230",35,90,7
"231",35,100,1
"232",36,28,1
"233",36,55,10
"234",36,85,1
"235",36,93,2
"236",37,13,0
"237",37,38,8
"238",37,54,4
"239",37,86,5
"240",37,96,0
"241",37,97,0
"242",38,21,5
"243",38,22,8
"244",38,25,8
"245",38,32,4
"246",38,52,2
"247",38,65,9
"248",39,30,2
"249",39,35,4
"250",39,47,6
"251",39,58,2
"252",39,64,0
"253",39,71,2
"254",39,86,3
"255",39,87,3
"256",40,56,5
"257",40,78,3
"258",40,97,8
"259",41,22,8
"260",41,34,1
"261",41,97,0
"262",42,7,4
"263",42,34,5
"264",42,42,7
"265",42,52,5
"266",42,67,5
"267",42,72,1
"268",43,39,6
"269",43,47,5
"270",43,58,5
"271",43,65,8
"272",43,91,4
"273",43,100,5
"274",44,15,3
"275",44,17,4
"276",44,18,0
"277",44,54,1
"278",44,67,8
"279",44,70,9
"280",44,72,2
"281",44,81,0
"282",44,97,6
"283",45,4,5
"284",45,13,5
"285",45,34,8
"286",45,35,8
"287",45,45,5
"288",45,49,6
"289",45,57,1
"290",45,58,6
"291",45,80,6
"292",45,99,8
"293",46,9,1
"294",46,22,2
"295",46,26,9
"296",46,60,1
"297",46,65,5
"298",46,97,7
"299",47,14,0
"300",47,28,9
"301",47,35,7
"302",47,56,2
"303",47,63,4
"304",47,99,3
"305",48,32,6
"306",48,33,0
"307",48,38,2
"308",48,44,5
"309",48,64,0
"310",48,68,7
"311",48,72,6
"312",48,73,4
"313",48,77,6
"314",48,93,7
"315",49,7,8
"316",49,21,0
"317",49,34,0
"318",49,49,0
"319",49,56,2
"320",49,70,0
"321",49,75,9
"322",50,26,1
"323",50,28,3
"324",50,59,3
"325",50,93,3
"326",51,12,5
"327",51,13,10
"328",51,27,6
"329",51,33,0
"330",51,39,8
"331",51,44,1
"332",51,53,0
"333",51,90,0
"334",51,91,6
"335",52,1,3
"336",52,8,6
"337",52,11,5
"338",52,48,5
"339",52,69,5
"340",52,74,5
"341",52,79,2
"342",52,99,3
"343",53,23,2
"344",53,36,0
"345",53,60,7
"346",53,79,8
"347",53,89,8
"348",53,98,7
"349",54,33,5
"350",54,56,5
"351",54,61,1
"352",54,90,0
"353",55,3,7
"354",55,4,1
"355",55,6,3
"356",55,8,7
"357",55,17,0
"358",55,31,0
"359",55,37,3
"360",55,47,3
"361",55,89,6
"362",56,30,6
"363",56,55,2
"364",56,63,7
"365",56,71,6
"366",57,37,3
"367",57,45,7
"368",57,57,4
"369",57,79,1
"370",57,85,3
"371",57,92,1
"372",57,95,4
"373",57,96,1
"374",58,63,2
"375",58,66,9
"376",58,67,0
"377",58,92,9
"378",59,1,5
"379",59,16,4
"380",59,25,0
"381",59,37,0
"382",59,61,7
"383",59,80,1
"384",59,89,8
"385",59,99,3
"386",60,20,8
"387",60,22,4
"388",60,74,4
"389",60,79,1
"390",60,84,8
"391",61,14,0
"392",61,26,0
"393",61,31,6
"394",61,36,9
"395",61,76,3
"396",61,90,9
"397",62,14,10
"398",62,16,1
"399",62,18,0
"400",62,32,3
"401",62,34,5
"402",62,47,5
"403",62,54,1
"404",62,64,8
"405",62,84,9
"406",62,100,8
"407",63,10,3
"408",63,20,7
"409",63,59,5
"410",63,79,2
"411",64,35,9
"412",64,40,0
"413",64,52,1
"414",64,67,1
"415",64,79,3
"416",64,83,9
"417",64,87,0
"418",64,96,2
"419",65,18,0
"420",65,29,0
"421",65,37,3
"422",65,39,1
"423",65,56,8
"424",66,1,4
"425",66,5,5
"426",66,6,2
"427",66,8,2
"428",66,71,9
"429",67,1,9
"430",67,4,1
"431",67,11,0
"432",67,36,7
"433",67,37,5
"434",67,39,4
"435",67,48,9
"436",67,56,8
"437",68,5,5
"438",68,16,8
"439",68,18,4
"440",68,63,8
"441",69,10,2
"442",69,31,6
"443",69,33,0
"444",69,36,5
"445",69,50,3
"446",69,59,4
"447",69,81,8
"448",70,16,5
"449",70,18,4
"450",70,82,5
"451",70,88,4
"452",71,1,5
"453",71,21,5
"454",71,22,3
"455",71,32,6
"456",71,46,5
"457",71,54,8
"458",72,8,0
"459",72,18,5
"460",72,21,1
"461",72,37,7
"462",72,43,5
"463",72,64,7
"464",72,81,8
"465",72,98,3
"466",73,15,8
"467",73,40,1
"468",73,43,6
"469",73,71,6
"470",73,85,7
"471",73,91,9
"472",74,8,2
"473",74,10,7
"474",74,41,1
"475",74,44,2
"476",74,55,7
"477",74,56,6
"478",75,9,8
"479",75,10,7
"480",75,45,2
"481",75,49,1
"482",75,53,10
"483",75,59,6
"484",75,62,9
"485",76,15,0
"486",76,30,5
"487",76,36,8
"488",76,38,0
"489",76,40,7
"490",76,47,4
"491",76,53,7
"492",76,55,4
"493",76,82,1
"494",76,86,9
"495",76,91,0
"496",76,92,2
"497",77,33,10
"498",77,44,7
"499",77,45,7
"500",77,68,2
"501",77,90,5
"502",77,97,2
"503",78,3,1
"504",78,75,7
"505",78,90,0
"506",79,1,1
"507",79,9,5
"508",79,74,10
"509",79,85,5
"510",80,2,10
"511",80,8,2
"512",80,22,6
"513",80,50,7
"514",80,56,2
"515",80,79,8
"516",81,65,10
"517",82,4,7
"518",82,29,7
"519",82,39,5
"520",82,47,3
"521",82,48,1
"522",82,67,6
"523",82,86,5
"524",82,88,7
"525",82,99,6
"526",83,15,1
"527",83,36,9
"528",83,50,0
"529",83,59,0
"530",83,63,1
"531",83,70,8
"532",83,72,5
"533",83,74,0
"534",83,95,2
"535",84,5,9
"536",84,7,6
"537",84,16,7
"538",84,60,4
"539",84,69,1
"540",85,17,4
"541",85,29,10
"542",85,38,6
"543",85,46,4
"544",85,54,10
"545",85,61,6
"546",85,87,0
"547",85,88,8
"548",85,96,0
"549",86,7,1
"550",86,19,5
"551",86,29,1
"552",86,35,8
"553",86,47,9
"554",86,51,2
"555",86,69,2
"556",86,80,7
"557",86,85,5
"558",86,100,1
"559",87,16,10
"560",87,27,7
"561",87,45,1
"562",87,56,3
"563",87,93,5
"564",87,95,2
"565",88,2,0
"566",88,9,9
"567",88,43,1
"568",88,68,6
"569",88,87,2
"570",88,96,3
"571",89,13,3
"572",89,18,4
"573",89,20,4
"574",89,39,6
"575",89,51,3
"576",89,72,4
"577",89,81,4
"578",90,15,10
"579",90,21,0
"580",90,47,0
"581",90,52,1
"582",90,54,0
"583",90,58,0
"584",90,60,6
"585",90,84,0
"586",90,86,3
"587",90,90,0
"588",91,14,3
"589",91,34,4
"590",91,59,6
"591",91,69,2
"592",91,70,1
"593",91,72,6
"594",91,77,6
"595",91,89,4
"596",92,11,0
"597",92,33,0
"598",92,57,2
"599",92,67,0
"600",92,70,7
"601",93,13,9
"602",93,20,10
"603",93,23,0
"604",93,53,9
"605",93,66,10
"606",94,4,6
"607",94,13,2
"608",94,20,10
"609",94,21,7
"610",94,24,4
"611",94,36,7
"612",94,37,7
"613",94,38,3
"614",94,73,0
"615",94,83,9
"616",94,87,3
"617",94,88,7
"618",94,97,7
"619",95,4,6
"620",95,11,5
"621",95,14,8
"622",95,15,0
"623",95,19,1
"624",95,26,1
"625",95,35,8
"626",95,37,2
"627",95,59,1
"628",95,76,1
"629",96,6,5
"630",96,15,3
"631",96,42,7
"632",96,58,7
"633",96,60,5
"634",96,67,4
"635",96,69,3
"636",96,84,10
"637",96,93,3
"638",97,3,3
"639",97,12,3
"640",97,21,7
"641",97,30,7
"642",97,39,2
"643",97,46,0
"644",97,47,7
"645",97,65,7
"646",97,97,9
"647",98,19,0
"648",98,25,0
"649",98,26,4
"650",98,32,4
"651",98,66,7
"652",98,84,9
"653",98,90,8
"654",98,93,0
"655",98,100,10
"656",99,11,4
"657",99,18,5
"658",99,26,6
"659",99,36,0
"660",99,46,7
"661",99,55,9
"662",99,65,7
"663",99,68,3
"664",99,69,8
"665",99,95,9
"666",100,33,8
"667",100,42,4
"668",100,49,3
"669",100,60,5
"670",100,68,2
"671",100,75,1
"672",100,77,5
"673",101,12,3
"674",101,37,2
"675",101,47,4
"676",101,48,5
"677",101,53,10
"678",101,58,2
"679",101,65,5
"680",101,76,3
"681",101,91,3
"682",102,22,2
"683",102,31,1
"684",102,44,8
"685",102,61,7
"686",102,82,5
"687",103,5,5
"688",103,16,7
"689",103,40,1
"690",103,43,2
"691",103,50,6
"692",103,54,8
"693",103,80,4
"694",103,84,4
"695",103,89,4
"696",103,94,7
"697",104,15,0
"698",104,23,2
"699",104,30,6
"700",104,41,3
"701",104,43,2
"702",104,46,5
"703",104,67,8
"704",104,72,1
"705",104,78,0
"706",104,86,10
"707",104,92,4
"708",104,98,7
"709",104,99,7
"710",105,15,3
"711",105,42,6
"712",105,43,1
"713",105,57,3
"714",105,61,3
"715",106,5,3
"716",106,16,0
"717",106,17,9
"718",106,32,3
"719",106,40,8
"720",106,44,4
"721",106,60,5
"722",106,65,9
"723",106,94,9
"724",107,11,9
"725",107,20,10
"726",107,21,7
"727",107,28,8
"728",107,31,10
"729",107,33,0
"730",107,40,0
"731",107,41,1
"732",107,75,10
"733",108,18,3
"734",108,23,7
"735",108,36,0
"736",108,46,6
"737",108,47,4
"738",108,54,3
"739",108,55,9
"740",108,66,8
"741",108,69,9
"742",108,76,2
"743",108,91,9
"744",108,97,3
"745",108,99,2
"746",109,8,5
"747",109,51,9
"748",109,68,5
"749",109,72,2
"750",109,73,4
"751",109,93,4
"752",109,100,5
"753",110,12,9
"754",110,18,1
"755",110,27,8
"756",110,34,0
"757",110,44,8
"758",110,45,7
"759",110,68,6
"760",110,75,2
"761",110,83,1
"762",110,84,0
"763",110,88,2
"764",110,97,1
"765",110,100,9
"766",111,14,7
"767",111,30,5
"768",111,37,7
"769",111,67,8
"770",111,72,0
"771",111,99,4
"772",112,5,8
"773",112,53,4
"774",112,65,0
"775",112,77,4
"776",112,79,6
"777",112,80,7
"778",112,84,1
"779",113,41,2
"780",113,44,9
"781",113,64,6
"782",113,70,3
"783",113,73,10
"784",113,75,10
"785",113,82,3
"786",114,10,1
"787",114,18,1
"788",114,51,10
"789",114,53,0
"790",114,59,1
"791",114,61,1
"792",114,86,9
"793",115,8,3
"794",115,24,5
"795",115,46,3
"796",115,52,5
"797",115,83,0
"798",115,95,4
"799",115,100,3
"800",116,1,2
"801",116,8,4
"802",116,12,5
"803",116,18,5
"804",116,28,8
"805",116,56,6
"806",116,75,6
"807",116,78,2
"808",116,82,6
"809",116,83,1
"810",116,89,8
"811",117,1,4
"812",117,49,5
"813",117,56,0
"814",117,67,4
"815",117,75,7
"816",117,85,4
"817",118,16,7
"818",118,26,4
"819",118,27,1
"820",118,37,10
"821",118,42,8
"822",118,52,3
"823",118,54,9
"824",118,71,0
"825",119,28,8
"826",119,35,3
"827",119,66,4
"828",119,76,7
"829",119,78,7
"830",119,89,2
"831",119,93,4
"832",120,7,3
"833",120,17,7
"834",120,20,0
"835",120,32,5
"836",120,45,4
"837",120,63,0
"838",121,3,3
"839",121,9,7
"840",121,11,5
"841",121,16,7
"842",121,17,10
"843",121,57,1
"844",121,59,2
"845",121,77,5
"846",121,80,8
"847",121,99,7
"848",121,100,2
"849",122,3,3
"850",122,17,8
"851",122,25,4
"852",122,48,3
"853",122,62,1
"854",122,69,5
"855",122,81,7
"856",123,21,3
"857",123,23,3
"858",123,26,6
"859",123,39,10
"860",123,41,7
"861",123,47,3
"862",123,56,6
"863",123,70,0
"864",123,74,7
"865",123,76,4
"866",123,80,6
"867",123,81,8
"868",123,86,0
"869",124,9,8
"870",124,16,1
"871",124,60,8
"872",124,67,5
"873",124,71,1
"874",124,82,5
"875",124,96,7
"876",125,12,6
"877",125,23,2
"878",125,30,3
"879",125,37,7
"880",125,56,6
"881",125,59,6
"882",125,66,3
"883",125,98,6
"884",126,8,3
"885",126,14,0
"886",126,19,10
"887",126,29,8
"888",126,84,1
"889",126,97,5
"890",127,28,0
"891",127,52,10
"892",127,65,1
"893",127,76,0
"894",127,89,4
"895",127,97,10
"896",128,19,3
"897",128,20,4
"898",128,29,3
"899",128,73,5
"900",128,91,7
"901",129,1,7
"902",129,16,0
"903",129,17,1
"904",129,23,3
"905",129,55,8
"906",129,57,4
"907",129,82,8
"908",129,83,0
"909",129,84,6
"910",129,94,0
"911",130,6,3
"912",130,28,0
"913",130,33,8
"914",130,37,2
"915",130,53,0
"916",130,72,4
"917",130,85,1
"918",131,4,0
"919",131,8,2
"920",131,15,3
"921",131,92,6
"922",132,1,6
"923",132,4,5
"924",132,14,1
"925",132,33,0
"926",132,62,10
"927",132,90,1
"928",133,9,9
"929",133,15,1
"930",133,23,5
"931",133,36,9
"932",133,59,3
"933",133,99,3
"934",134,4,9
"935",134,76,8
"936",134,79,3
"937",135,2,5
"938",135,9,3
"939",135,11,0
"940",135,13,10
"941",135,16,0
"942",135,36,0
"943",135,50,3
"944",135,60,10
"945",135,64,1
"946",135,72,8
"947",135,73,4
"948",135,84,7
"949",135,87,7
"950",136,3,7
"951",136,22,2
"952",136,29,8
"953",136,42,7
"954",136,44,1
"955",136,78,4
"956",136,90,7
"957",136,91,4
"958",137,8,2
"959",137,31,4
"960",137,39,6
"961",137,54,0
"962",137,75,3
"963",137,78,4
"964",137,88,1
"965",138,16,0
"966",138,27,2
"967",138,61,2
"968",138,71,0
"969",138,74,0
"970",138,93,9
"971",139,2,6
"972",139,55,5
"973",139,67,2
"974",139,82,7
"975",139,99,9
"976",140,9,6
"977",140,14,5
"978",140,18,5
"979",140,30,5
"980",140,34,6
"981",140,36,7
"982",140,46,6
"983",140,62,4
"984",140,76,2
"985",140,93,5
"986",141,8,3
"987",141,58,2
"988",141,74,9
"989",141,83,8
"990",141,89,4
"991",141,90,4
"992",141,94,7
"993",141,98,0
"994",142,1,0
"995",142,12,2
"996",142,22,6
"997",142,55,1
"998",142,62,0
"999",142,69,0
"1000",142,71,10
"1001",142,88,8
"1002",143,13,3
"1003",143,18,6
"1004",143,35,10
"1005",143,40,0
"1006",143,48,2
"1007",143,56,6
"1008",144,36,0
"1009",144,56,2
"1010",144,97,0
"1011",145,1,6
"1012",145,15,4
"1013",145,18,3
"1014",145,22,2
"1015",145,31,2
"1016",145,37,0
"1017",145,38,4
"1018",145,86,7
"1019",145,89,7
"1020",146,1,5
"1021",146,11,5
"1022",146,22,3
"1023",146,27,9
"1024",146,58,1
"1025",146,78,6
"1026",146,94,3
"1027",146,97,0
"1028",147,33,6
"1029",147,35,5
"1030",147,36,9
"1031",147,64,7
"1032",148,10,0
"1033",148,19,3
"1034",148,24,9
"1035",148,60,10
"1036",149,1,4
"1037",149,23,2
"1038",149,28,5
"1039",149,30,8
"1040",149,31,5
"1041",149,56,9
"1042",149,64,1
"1043",149,70,9
"1044",149,83,0
"1045",149,98,7
"1046",150,33,3
"1047",150,71,6
"1048",150,73,9
"1049",150,77,8
"1050",150,79,8
"1051",150,95,7
"1052",151,6,5
"1053",151,20,6
"1054",151,40,7
"1055",151,44,5
"1056",151,49,8
"1057",151,56,9
"1058",151,61,3
"1059",151,62,4
"1060",151,80,2
"1061",151,86,10
"1062",151,92,9
"1063",151,97,10
"1064",152,1,6
"1065",152,16,2
"1066",152,21,6
"1067",152,43,4
"1068",152,51,8
"1069",152,76,0
"1070",153,1,2
"1071",153,3,8
"1072",153,17,0
"1073",153,29,7
"1074",153,67,6
"1075",154,20,7
"1076",154,60,10
"1077",154,75,2
"1078",154,86,9
"1079",154,91,6
"1080",154,94,1
"1081",155,1,2
"1082",155,3,4
"1083",155,28,4
"1084",155,84,0
"1085",155,87,7
"1086",155,91,8
"1087",155,97,0
"1088",156,3,4
"1089",156,4,10
"1090",156,17,7
"1091",156,37,6
"1092",156,40,0
"1093",156,90,5
"1094",157,10,4
"1095",157,11,5
"1096",157,23,2
"1097",157,28,2
"1098",157,52,9
"1099",157,70,6
"1100",157,93,0
"1101",158,15,0
"1102",158,17,0
"1103",158,42,10
"1104",158,53,0
"1105",158,56,5
"1106",158,70,10
"1107",158,73,0
"1108",158,77,0
"1109",158,95,0
"1110",159,27,6
"1111",159,52,9
"1112",159,54,2
"1113",159,56,7
"1114",159,93,1
"1115",159,94,0
"1116",160,9,4
"1117",160,14,7
"1118",160,31,7
"1119",160,33,4
"1120",160,35,9
"1121",160,40,1
"1122",160,55,2
"1123",160,91,2
"1124",160,94,3
"1125",161,1,5
"1126",161,9,3
"1127",161,35,2
"1128",161,54,7
"1129",161,60,1
"1130",161,93,2
"1131",161,98,3
"1132",162,2,2
"1133",162,20,6
"1134",162,83,6
"1135",163,3,0
"1136",163,17,3
"1137",163,21,0
"1138",163,51,9
"1139",164,4,0
"1140",164,33,0
"1141",164,43,8
"1142",164,47,7
"1143",164,66,9
"1144",164,81,8
"1145",164,85,6
"1146",165,6,7
"1147",165,18,2
"1148",165,38,4
"1149",165,42,6
"1150",165,52,5
"1151",165,54,4
"1152",165,62,5
"1153",165,69,5
"1154",165,82,7
"1155",166,48,5
"1156",166,57,0
"1157",166,64,6
"1158",166,72,5
"1159",166,73,0
"1160",167,62,0
"1161",168,3,2
"1162",168,8,7
"1163",168,15,2
"1164",168,24,6
"1165",168,82,7
"1166",168,93,4
"1167",169,4,0
"1168",169,11,0
"1169",169,26,0
"1170",169,68,8
"1171",169,87,5
"1172",170,15,0
"1173",170,30,2
"1174",170,74,7
"1175",170,83,6
"1176",170,98,1
"1177",171,8,7
"1178",171,14,9
"1179",171,49,6
"1180",171,50,0
"1181",171,62,1
"1182",171,65,8
"1183",171,76,1
"1184",172,8,5
"1185",172,12,4
"1186",172,17,4
"1187",172,34,1
"1188",172,40,4
"1189",172,41,1
"1190",172,44,5
"1191",172,61,8
"1192",172,83,9
"1193",173,3,8
"1194",173,4,3
"1195",173,17,7
"1196",173,26,1
"1197",173,27,9
"1198",173,37,3
"1199",173,43,7
"1200",173,68,2
"1201",173,91,9
"1202",174,26,10
"1203",174,87,8
"1204",175,37,3
"1205",175,47,6
"1206",175,59,2
"1207",175,64,5
"1208",175,66,9
"1209",175,84,10
"1210",175,91,1
"1211",176,9,6
"1212",176,17,0
"1213",176,42,0
"1214",177,4,8
"1215",177,8,8
"1216",177,15,1
"1217",177,19,3
"1218",177,37,5
"1219",177,46,5
"1220",177,48,0
"1221",177,54,7
"1222",177,71,7
"1223",177,75,0
"1224",177,76,4
"1225",177,81,1
"1226",177,89,2
"1227",177,96,0
"1228",178,20,6
"1229",178,21,7
"1230",178,38,3
"1231",178,50,2
"1232",178,55,1
"1233",178,67,1
"1234",178,80,7
"1235",178,95,3
"1236",179,4,9
"1237",179,5,2
"1238",179,8,3
"1239",179,15,9
"1240",179,16,8
"1241",179,19,9
"1242",179,25,8
"1243",179,27,2
"1244",179,31,8
"1245",179,42,6
"1246",179,54,9
"1247",179,74,8
"1248",179,81,9
"1249",179,88,2
"1250",180,9,7
"1251",180,20,0
"1252",180,29,1
"1253",180,33,0
"1254",180,34,5
"1255",180,48,5
"1256",180,51,2
"1257",180,56,7
"1258",180,64,0
"1259",180,67,0
"1260",180,83,1
"1261",180,87,3
"1262",180,94,8
"1263",181,19,8
"1264",181,34,10
"1265",181,37,3
"1266",181,38,0
"1267",181,61,10
"1268",181,70,7
"1269",181,84,10
"1270",182,2,6
"1271",182,5,5
"1272",182,11,4
"1273",182,40,1
"1274",182,87,4
"1275",182,91,9
"1276",183,6,10
"1277",183,21,7
"1278",183,35,6
"1279",183,48,0
"1280",183,77,5
"1281",183,78,7
"1282",183,97,0
"1283",184,4,9
"1284",184,21,3
"1285",184,40,0
"1286",184,44,3
"1287",184,52,1
"1288",184,75,0
"1289",184,82,0
"1290",184,85,1
"1291",185,12,5
"1292",185,28,5
"1293",185,40,7
"1294",185,51,2
"1295",185,57,5
"1296",185,66,0
"1297",185,72,9
"1298",185,92,7
"1299",185,98,4
"1300",186,12,7
"1301",186,16,3
"1302",186,61,1
"1303",186,74,2
"1304",186,79,8
"1305",186,81,8
"1306",186,94,10
"1307",187,18,7
"1308",187,50,1
"1309",187,70,6
"1310",188,19,8
"1311",188,25,5
"1312",188,59,1
"1313",188,78,2
"1314",189,7,3
"1315",189,8,5
"1316",189,43,3
"1317",189,48,6
"1318",189,54,4
"1319",189,65,8
"1320",189,90,3
"1321",189,91,4
"1322",190,8,2
"1323",190,9,1
"1324",190,33,7
"1325",190,41,9
"1326",190,52,10
"1327",190,58,0
"1328",190,83,0
"1329",190,84,3
"1330",190,100,10
"1331",191,89,5
"1332",192,12,5
"1333",192,15,5
"1334",192,56,7
"1335",192,63,5
"1336",192,85,5
"1337",192,87,1
"1338",193,5,7
"1339",193,13,1
"1340",193,14,8
"1341",193,16,2
"1342",193,63,5
"1343",193,66,0
"1344",193,70,8
"1345",193,85,0
"1346",193,87,10
"1347",194,6,6
"1348",194,15,9
"1349",194,27,8
"1350",194,32,4
"1351",194,34,1
"1352",194,80,4
"1353",195,7,4
"1354",195,8,5
"1355",195,41,4
"1356",195,47,5
"1357",195,54,7
"1358",195,88,3
"1359",195,97,6
"1360",195,99,1
"1361",196,12,5
"1362",196,16,0
"1363",196,19,1
"1364",196,25,1
"1365",196,38,1
"1366",196,49,8
"1367",196,92,5
"1368",196,94,0
"1369",197,6,4
"1370",197,10,0
"1371",197,23,5
"1372",197,60,3
"1373",197,83,8
"1374",197,88,10
"1375",197,90,9
"1376",197,93,0
"1377",197,94,1
"1378",197,100,3
"1379",198,61,8
"1380",198,69,1
"1381",198,80,3
"1382",199,70,2
"1383",199,73,10
"1384",199,77,5
"1385",199,81,7
"1386",199,91,6
"1387",199,94,7
"1388",200,18,5
"1389",200,61,6
"1390",201,4,7
"1391",201,33,2
"1392",201,54,7
"1393",201,56,5
"1394",201,67,0
"1395",201,70,2
"1396",201,76,7
"1397",201,87,0
"1398",201,89,3
"1399",202,2,8
"1400",202,11,7
"1401",202,25,8
"1402",202,27,10
"1403",202,53,5
"1404",202,59,7
"1405",202,99,6
"1406",203,3,8
"1407",203,6,0
"1408",203,16,1
"1409",203,75,1
"1410",203,87,10
"1411",203,88,7
"1412",203,93,0
"1413",204,18,5
"1414",204,24,3
"1415",204,29,3
"1416",204,42,4
"1417",204,50,7
"1418",204,64,6
"1419",204,65,4
"1420",204,69,3
"1421",204,84,0
"1422",204,88,1
"1423",204,96,6
"1424",205,57,2
"1425",205,65,9
"1426",205,83,3
"1427",205,84,8
"1428",205,100,9
"1429",206,26,8
"1430",206,27,4
"1431",206,34,0
"1432",206,39,2
"1433",206,40,1
"1434",206,54,8
"1435",206,91,2
"1436",207,17,2
"1437",207,23,4
"1438",207,24,8
"1439",207,25,1
"1440",207,29,7
"1441",207,80,1
"1442",207,100,8
"1443",208,4,6
"1444",208,52,2
"1445",208,54,9
"1446",208,65,0
"1447",208,77,5
"1448",208,85,5
"1449",208,86,2
"1450",208,89,0
"1451",209,2,8
"1452",209,9,0
"1453",209,71,2
"1454",209,84,3
"1455",210,13,0
"1456",210,30,1
"1457",210,76,8
"1458",210,80,4
"1459",210,92,4
"1460",211,1,10
"1461",211,6,3
"1462",211,18,0
"1463",211,35,6
"1464",211,45,10
"1465",211,54,3
"1466",211,71,7
"1467",212,21,2
"1468",212,31,3
"1469",212,37,3
"1470",212,40,8
"1471",212,42,1
"1472",212,44,6
"1473",212,60,5
"1474",212,61,0
"1475",212,63,3
"1476",212,80,5
"1477",213,9,5
"1478",213,18,2
"1479",213,31,7
"1480",213,32,5
"1481",213,39,6
"1482",213,52,7
"1483",213,63,0
"1484",213,66,7
"1485",213,83,1
"1486",213,85,5
"1487",213,98,8
"1488",214,16,6
"1489",214,28,9
"1490",214,32,7
"1491",214,40,0
"1492",214,44,1
"1493",214,47,9
"1494",214,64,0
"1495",215,11,9
