"","User.ID","ISBN","Book.Rating"
"195",30,67,6
"196",31,3,8
"197",31,15,1
"198",31,19,5
"199",31,41,3
"200",31,71,5
"201",31,86,5
"202",32,24,5
"203",32,42,3
"204",32,43,5
"205",32,45,4
"206",32,54,3
"207",32,56,8
"208",32,64,0
"209",32,65,7
"210",32,72,7
"211",32,74,1
"212",32,78,2
"213",32,84,3
"214",32,88,1
"215",32,98,7
"216",33,10,7
"217",33,26,0
"218",33,52,0
"219",33,54,7
"220",33,55,1
"221",33,74,7
"222",33,89,0
"223",34,3,3
"224",34,21,0
"225",34,42,0
"226",34,65,9
"227",34,68,3
"228",35,24,1
"229",35,56,3
"230",35,90,6
"231",35,100,1
"232",36,28,0
"233",36,55,9
"234",36,85,1
"235",36,93,2
"236",37,13,0
"237",37,38,7
"238",37,54,3
"239",37,86,5
"240",37,96,0
"241",37,97,0
"242",38,21,5
"243",38,22,7
"244",38,25,7
"245",38,32,3
"246",38,52,2
"247",38,65,8
"248",39,30,2
"249",39,35,4
"250",39,47,5
"251",39,58,2
"252",39,64,0
"253",39,71,2
"254",39,86,3
"255",39,87,2
"256",40,56,5
"257",40,78,3
"258",40,97,7
"259",41,22,7
"260",41,34,1
"261",41,97,0
"262",42,7,3
"263",42,34,5
"264",42,42,6
"265",42,52,4
"266",42,67,5
"267",42,72,1
"268",43,39,5
"269",43,47,5
"270",43,58,5
"271",43,65,8
"272",43,91,4
"273",43,100,5
"274",44,15,2
"275",44,17,3
"276",44,18,0
"277",44,54,1
"278",44,67,7
"279",44,70,8
"280",44,72,2
"281",44,81,0
"282",44,97,5
"283",45,4,4
"284",45,13,5
"285",45,34,7
"286",45,35,7
"287",45,45,4
"288",45,49,5
"289",45,57,1
"290",45,58,6
"291",45,80,5
"292",45,99,7
"293",46,9,1
"294",46,22,2
"295",46,26,8
"296",46,60,1
"297",46,65,5
"298",46,97,6
"299",47,14,0
"300",47,28,8
"301",47,35,6
"302",47,56,2
"303",47,63,4
"304",47,99,3
"305",48,32,5
"306",48,33,0
"307",48,38,2
"308",48,44,4
"309",48,64,0
"310",48,68,6
"311",48,72,6
"312",48,73,4
"313",48,77,5
"314",48,93,7
"315",49,7,7
"316",49,21,0
"317",49,34,0
"318",49,49,0
"319",49,56,1
"320",49,70,0
"321",49,75,8
"322",50,26,1
"323",50,28,3
"324",50,59,3
"325",50,93,3
"326",51,12,5
"327",51,13,9
"328",51,27,6
"329",51,33,0
"330",51,39,7
"331",51,44,1
"332",51,53,0
"333",51,90,0
"334",51,91,6
"335",52,1,2
"336",52,8,6
"337",52,11,5
"338",52,48,5
"339",52,69,4
"340",52,74,4
"341",52,79,2
"342",52,99,2
"343",53,23,1
"344",53,36,0
"345",53,60,7
"346",53,79,7
"347",53,89,8
"348",53,98,6
"349",54,33,5
"350",54,56,5
"351",54,61,1
"352",54,90,0
"353",55,3,6
"354",55,4,1
"355",55,6,2
"356",55,8,7
"357",55,17,0
"358",55,31,0
"359",55,37,3
"360",55,47,3
"361",55,89,6
"362",56,30,5
"363",56,55,1
"364",56,63,6
"365",56,71,5
"366",57,37,2
"367",57,45,6
"368",57,57,4
"369",57,79,1
"370",57,85,3
"371",57,92,1
"372",57,95,4
"373",57,96,1
"374",58,63,2
"375",58,66,8
"376",58,67,0
"377",58,92,8
"378",59,1,4
"379",59,16,4
"380",59,25,0
"381",59,37,0
"382",59,61,6
"383",59,80,1
"384",59,89,7
"385",59,99,2
"386",60,20,7
"387",60,22,3
"388",60,74,3
"389",60,79,1
"390",60,84,7
"391",61,14,0
"392",61,26,0
"393",61,31,6
"394",61,36,8
"395",61,76,2
"396",61,90,8
"397",62,14,9
"398",62,16,0
"399",62,18,0
"400",62,32,3
"401",62,34,5
"402",62,47,4
"403",62,54,1
"404",62,64,8
"405",62,84,8
"406",62,100,7
"407",63,10,2
"408",63,20,7
"409",63,59,4
"410",63,79,2
"411",64,35,8
"412",64,40,0
"413",64,52,1
"414",64,67,1
"415",64,79,3
"416",64,83,8
"417",64,87,0
"418",64,96,2
"419",65,18,0
"420",65,29,0
"421",65,37,2
"422",65,39,1
"423",65,56,8
"424",66,1,3
"425",66,5,4
"426",66,6,2
"427",66,8,1
"428",66,71,8
"429",67,1,8
"430",67,4,1
"431",67,11,0
"432",67,36,7
"433",67,37,5
"434",67,39,3
"435",67,48,8
"436",67,56,7
"437",68,5,4
"438",68,16,8
"439",68,18,4
"440",68,63,7
"441",69,10,2
"442",69,31,6
"443",69,33,0
"444",69,36,5
"445",69,50,2
"446",69,59,4
"447",69,81,7
"448",70,16,4
"449",70,18,3
"450",70,82,4
"451",70,88,3
"452",71,1,4
"453",71,21,4
"454",71,22,2
"455",71,32,5
"456",71,46,4
"457",71,54,7
"458",72,8,0
"459",72,18,4
"460",72,21,0
"461",72,37,6
"462",72,43,4
"463",72,64,6
"464",72,81,7
"465",72,98,3
"466",73,15,7
"467",73,40,1
"468",73,43,6
"469",73,71,6
"470",73,85,6
"471",73,91,8
"472",74,8,2
"473",74,10,6
"474",74,41,1
"475",74,44,2
"476",74,55,6
"477",74,56,6
"478",75,9,7
"479",75,10,6
"480",75,45,2
"481",75,49,0
"482",75,53,9
"483",75,59,5
"484",75,62,8
"485",76,15,0
"486",76,30,5
"487",76,36,7
"488",76,38,0
"489",76,40,6
"490",76,47,3
"491",76,53,7
"492",76,55,4
"493",76,82,1
"494",76,86,8
"495",76,91,0
"496",76,92,2
"497",77,33,9
"498",77,44,6
"499",77,45,6
"500",77,68,2
"501",77,90,4
"502",77,97,2
"503",78,3,1
"504",78,75,6
"505",78,90,0
"506",79,1,1
"507",79,9,4
"508",79,74,9
"509",79,85,4
"510",80,2,9
"511",80,8,2
"512",80,22,5
"513",80,50,7
"514",80,56,2
"515",80,79,7
"516",81,65,9
"517",82,4,6
"518",82,29,6
"519",82,39,4
"520",82,47,3
"521",82,48,1
"522",82,67,5
"523",82,86,5
"524",82,88,6
"525",82,99,5
"526",83,15,1
"527",83,36,8
"528",83,50,0
"529",83,59,0
"530",83,63,1
"531",83,70,7
"532",83,72,5
"533",83,74,0
"534",83,95,2
"535",84,5,8
"536",84,7,6
"537",84,16,6
"538",84,60,3
"539",84,69,1
"540",85,17,3
"541",85,29,9
"542",85,38,5
"543",85,46,4
"544",85,54,9
"545",85,61,6
"546",85,87,0
"547",85,88,7
"548",85,96,0
"549",86,7,0
"550",86,19,4
"551",86,29,1
"552",86,35,7
"553",86,47,8
"554",86,51,1
"555",86,69,2
"556",86,80,6
"557",86,85,5
"558",86,100,1
"559",87,16,9
"560",87,27,6
"561",87,45,1
"562",87,56,3
"563",87,93,5
"564",87,95,2
"565",88,2,0
"566",88,9,8
"567",88,43,1
"568",88,68,6
"569",88,87,2
"570",88,96,2
"571",89,13,2
"572",89,18,4
"573",89,20,3
"574",89,39,5
"575",89,51,3
"576",89,72,4
"577",89,81,3
"578",90,15,9
"579",90,21,0
"580",90,47,0
"581",90,52,1
"582",90,54,0
"583",90,58,0
"584",90,60,5
"585",90,84,0
"586",90,86,3
"587",90,90,0
"588",91,14,3
"589",91,34,3
"590",91,59,6
"591",91,69,2
"592",91,70,1
"593",91,72,5
"594",91,77,6
"595",91,89,3
"596",92,11,0
"597",92,33,0
"598",92,57,2
"599",92,67,0
"600",92,70,6
"601",93,13,8
"602",93,20,9
"603",93,23,0
"604",93,53,8
"605",93,66,9
"606",94,4,5
"607",94,13,2
"608",94,20,9
"609",94,21,6
"610",94,24,4
"611",94,36,6
"612",94,37,6
"613",94,38,3
"614",94,73,0
"615",94,83,8
"616",94,87,3
"617",94,88,6
"618",94,97,6
"619",95,4,5
"620",95,11,4
"621",95,14,7
"622",95,15,0
"623",95,19,1
"624",95,26,1
"625",95,35,7
"626",95,37,2
"627",95,59,1
"628",95,76,0
"629",96,6,4
"630",96,15,3
"631",96,42,7
"632",96,58,6
"633",96,60,4
"634",96,67,3
"635",96,69,3
"636",96,84,9
"637",96,93,3
"638",97,3,3
"639",97,12,3
"640",97,21,7
"641",97,30,7
"642",97,39,2
"643",97,46,0
"644",97,47,6
"645",97,65,7
"646",97,97,8
"647",98,19,0
"648",98,25,0
"649",98,26,4
"650",98,32,4
"651",98,66,6
"652",98,84,8
"653",98,90,7
"654",98,93,0
"655",98,100,9
"656",99,11,4
"657",99,18,5
"658",99,26,5
"659",99,36,0
"660",99,46,6
"661",99,55,8
"662",99,65,7
"663",99,68,2
"664",99,69,7
"665",99,95,8
"666",100,33,7
"667",100,42,4
"668",100,49,3
"669",100,60,4
"670",100,68,2
"671",100,75,1
"672",100,77,4
"673",101,12,3
"674",101,37,2
"675",101,47,4
"676",101,48,4
"677",101,53,9
"678",101,58,1
"679",101,65,5
"680",101,76,3
"681",101,91,2
"682",102,22,2
"683",102,31,1
"684",102,44,7
"685",102,61,6
"686",102,82,4
"687",103,5,5
"688",103,16,6
"689",103,40,1
"690",103,43,2
"691",103,50,5
"692",103,54,7
"693",103,80,4
"694",103,84,4
"695",103,89,3
"696",103,94,6
"697",104,15,0
"698",104,23,1
"699",104,30,5
"700",104,41,3
"701",104,43,2
"702",104,46,4
"703",104,67,7
"704",104,72,1
"705",104,78,0
"706",104,86,9
"707",104,92,4
"708",104,98,6
"709",104,99,6
"710",105,15,3
"711",105,42,5
"712",105,43,1
"713",105,57,2
"714",105,61,3
"715",106,5,2
"716",106,16,0
"717",106,17,8
"718",106,32,3
"719",106,40,7
"720",106,44,4
"721",106,60,5
"722",106,65,8
"723",106,94,8
"724",107,11,8
"725",107,20,9
"726",107,21,6
"727",107,28,8
"728",107,31,9
"729",107,33,0
"730",107,40,0
"731",107,41,0
"732",107,75,9
"733",108,18,2
"734",108,23,7
"735",108,36,0
"736",108,46,5
"737",108,47,4
"738",108,54,2
"739",108,55,8
"740",108,66,7
"741",108,69,8
"742",108,76,2
"743",108,91,8
"744",108,97,3
"745",108,99,2
"746",109,8,4
"747",109,51,8
"748",109,68,4
"749",109,72,2
"750",109,73,4
"751",109,93,4
"752",109,100,5
"753",110,12,8
"754",110,18,1
"755",110,27,8
"756",110,34,0
"757",110,44,7
"758",110,45,6
"759",110,68,5
"760",110,75,2
"761",110,83,1
"762",110,84,0
"763",110,88,2
"764",110,97,1
"765",110,100,8
"766",111,14,7
"767",111,30,4
"768",111,37,6
"769",111,67,7
"770",111,72,0
"771",111,99,3
"772",112,5,8
"773",112,53,4
"774",112,65,0
"775",112,77,4
"776",112,79,5
"777",112,80,7
"778",112,84,1
"779",113,41,2
"780",113,44,8
"781",113,64,6
"782",113,70,2
"783",113,73,9
"784",113,75,9
"785",113,82,2
"786",114,10,1
"787",114,18,1
"788",114,51,9
"789",114,53,0
"790",114,59,1
"791",114,61,1
"792",114,86,8
"793",115,8,3
"794",115,24,5
"795",115,46,2
"796",115,52,4
"797",115,83,0
"798",115,95,4
"799",115,100,3
"800",116,1,2
"801",116,8,3
"802",116,12,5
"803",116,18,4
"804",116,28,7
"805",116,56,5
"806",116,75,6
"807",116,78,1
"808",116,82,5
"809",116,83,1
"810",116,89,7
"811",117,1,3
"812",117,49,5
"813",117,56,0
"814",117,67,3
"815",117,75,6
"816",117,85,4
"817",118,16,6
"818",118,26,4
"819",118,27,1
"820",118,37,9
"821",118,42,7
"822",118,52,3
"823",118,54,8
"824",118,71,0
"825",119,28,7
"826",119,35,3
"827",119,66,3
"828",119,76,6
"829",119,78,6
"830",119,89,1
"831",119,93,3
"832",120,7,3
"833",120,17,6
"834",120,20,0
"835",120,32,4
"836",120,45,3
"837",120,63,0
"838",121,3,3
"839",121,9,7
"840",121,11,4
"841",121,16,7
"842",121,17,9
"843",121,57,1
"844",121,59,2
"845",121,77,5
"846",121,80,7
"847",121,99,6
"848",121,100,2
"849",122,3,3
"850",122,17,8
"851",122,25,3
"852",122,48,3
"853",122,62,1
"854",122,69,4
"855",122,81,6
"856",123,21,2
"857",123,23,2
"858",123,26,5
"859",123,39,9
"860",123,41,6
"861",123,47,3
"862",123,56,5
"863",123,70,0
"864",123,74,6
"865",123,76,3
"866",123,80,5
"867",123,81,7
"868",123,86,0
"869",124,9,7
"870",124,16,1
"871",124,60,7
"872",124,67,5
"873",124,71,1
"874",124,82,4
"875",124,96,6
"876",125,12,5
"877",125,23,2
"878",125,30,3
"879",125,37,6
"880",125,56,5
"881",125,59,5
"882",125,66,3
"883",125,98,6
"884",126,8,2
"885",126,14,0
"886",126,19,9
"887",126,29,7
"888",126,84,1
"889",126,97,4
"890",127,28,0
"891",127,52,9
"892",127,65,1
"893",127,76,0
"894",127,89,4
"895",127,97,9
"896",128,19,3
"897",128,20,3
"898",128,29,3
"899",128,73,4
"900",128,91,6
"901",129,1,6
"902",129,16,0
"903",129,17,1
"904",129,23,3
"905",129,55,7
"906",129,57,3
"907",129,82,7
"908",129,83,0
"909",129,84,5
"910",129,94,0
"911",130,6,2
"912",130,28,0
"913",130,33,8
"914",130,37,2
"915",130,53,0
"916",130,72,4
"917",130,85,1
"918",131,4,0
"919",131,8,2
"920",131,15,3
"921",131,92,5
"922",132,1,5
"923",132,4,4
"924",132,14,1
"925",132,33,0
"926",132,62,9
"927",132,90,0
"928",133,9,8
"929",133,15,1
"930",133,23,4
"931",133,36,8
"932",133,59,2
"933",133,99,3
"934",134,4,8
"935",134,76,7
"936",134,79,3
"937",135,2,5
"938",135,9,2
"939",135,11,0
"940",135,13,9
"941",135,16,0
"942",135,36,0
"943",135,50,3
"944",135,60,9
"945",135,64,1
"946",135,72,7
"947",135,73,4
"948",135,84,6
"949",135,87,7
"950",136,3,6
"951",136,22,2
"952",136,29,7
"953",136,42,6
"954",136,44,1
"955",136,78,4
"956",136,90,6
"957",136,91,3
"958",137,8,1
"959",137,31,4
"960",137,39,5
"961",137,54,0
"962",137,75,2
"963",137,78,4
"964",137,88,1
"965",138,16,0
"966",138,27,2
"967",138,61,1
"968",138,71,0
"969",138,74,0
"970",138,93,8
"971",139,2,6
"972",139,55,5
"973",139,67,2
"974",139,82,6
"975",139,99,8
"976",140,9,5
"977",140,14,4
"978",140,18,4
"979",140,30,5
"980",140,34,5
"981",140,36,6
"982",140,46,5
"983",140,62,3
"984",140,76,1
"985",140,93,4
"986",141,8,2
"987",141,58,1
"988",141,74,8
"989",141,83,7
"990",141,89,4
"991",141,90,3
"992",141,94,7
"993",141,98,0
"994",142,1,0
"995",142,12,2
"996",142,22,6
"997",142,55,1
"998",142,62,0
"999",142,69,0
"1000",142,71,9
"1001",142,88,7
"1002",143,13,3
"1003",143,18,5
"1004",143,35,9
"1005",143,40,0
"1006",143,48,2
"1007",143,56,5
"1008",144,36,0
"1009",144,56,2
"1010",144,97,0
"1011",145,1,6
"1012",145,15,4
"1013",145,18,3
"1014",145,22,2
"1015",145,31,1
"1016",145,37,0
"1017",145,38,3
"1018",145,86,6
"1019",145,89,6
"1020",146,1,5
"1021",146,11,4
"1022",146,22,2
"1023",146,27,8
"1024",146,58,1
"1025",146,78,5
"1026",146,94,3
"1027",146,97,0
"1028",147,33,5
"1029",147,35,5
"1030",147,36,8
"1031",147,64,6
"1032",148,10,0
"1033",148,19,3
"1034",148,24,8
"1035",148,60,9
"1036",149,1,3
"1037",149,23,1
"1038",149,28,5
"1039",149,30,7
"1040",149,31,5
"1041",149,56,8
"1042",149,64,0
"1043",149,70,8
"1044",149,83,0
"1045",149,98,6
"1046",150,33,2
"1047",150,71,5
"1048",150,73,8
"1049",150,77,7
"1050",150,79,7
"1051",150,95,6
"1052",151,6,4
"1053",151,20,5
"1054",151,40,6
"1055",151,44,4
"1056",151,49,7
"1057",151,56,8
"1058",151,61,2
"1059",151,62,4
"1060",151,80,2
"1061",151,86,9
"1062",151,92,8
"1063",151,97,9
"1064",152,1,5
"1065",152,16,2
"1066",152,21,5
"1067",152,43,3
"1068",152,51,7
"1069",152,76,0
"1070",153,1,2
"1071",153,3,7
"1072",153,17,0
"1073",153,29,6
"1074",153,67,5
"1075",154,20,6
"1076",154,60,9
"1077",154,75,1
"1078",154,86,8
"1079",154,91,5
"1080",154,94,1
"1081",155,1,2
"1082",155,3,3
"1083",155,28,4
"1084",155,84,0
"1085",155,87,6
"1086",155,91,7
"1087",155,97,0
"1088",156,3,3
"1089",156,4,9
"1090",156,17,6
"1091",156,37,6
"1092",156,40,0
"1093",156,90,5
"1094",157,10,4
"1095",157,11,4
"1096",157,23,2
"1097",157,28,2
"1098",157,52,8
"1099",157,70,6
"1100",157,93,0
"1101",158,15,0
"1102",158,17,0
"1103",158,42,9
"1104",158,53,0
"1105",158,56,4
"1106",158,70,9
"1107",158,73,0
"1108",158,77,0
"1109",158,95,0
"1110",159,27,5
"1111",159,52,8
"1112",159,54,1
"1113",159,56,7
"1114",159,93,1
"1115",159,94,0
"1116",160,9,3
"1117",160,14,6
"1118",160,31,6
"1119",160,33,3
"1120",160,35,8
"1121",160,40,1
"1122",160,55,1
"1123",160,91,1
"1124",160,94,3
"1125",161,1,4
"1126",161,9,2
"1127",161,35,2
"1128",161,54,6
"1129",161,60,1
"1130",161,93,2
"1131",161,98,2
"1132",162,2,1
"1133",162,20,6
"1134",162,83,5
"1135",163,3,0
"1136",163,17,2
"1137",163,21,0
"1138",163,51,8
"1139",164,4,0
"1140",164,33,0
"1141",164,43,7
"1142",164,47,6
"1143",164,66,8
"1144",164,81,7
"1145",164,85,6
"1146",165,6,6
"1147",165,18,2
"1148",165,38,4
"1149",165,42,5
"1150",165,52,4
"1151",165,54,3
"1152",165,62,4
"1153",165,69,5
"1154",165,82,7
"1155",166,48,5
"1156",166,57,0
"1157",166,64,5
"1158",166,72,4
"1159",166,73,0
"1160",167,62,0
"1161",168,3,2
"1162",168,8,6
"1163",168,15,2
"1164",168,24,5
"1165",168,82,6
"1166",168,93,4
"1167",169,4,0
"1168",169,11,0
"1169",169,26,0
"1170",169,68,7
"1171",169,87,4
"1172",170,15,0
"1173",170,30,2
"1174",170,74,7
"1175",170,83,6
"1176",170,98,1
"1177",171,8,6
"1178",171,14,8
"1179",171,49,6
"1180",171,50,0
"1181",171,62,1
"1182",171,65,8
"1183",171,76,1
"1184",172,8,4
"1185",172,12,3
"1186",172,17,3
"1187",172,34,1
"1188",172,40,4
"1189",172,41,1
"1190",172,44,5
"1191",172,61,7
"1192",172,83,8
"1193",173,3,7
"1194",173,4,3
"1195",173,17,6
"1196",173,26,1
"1197",173,27,8
"1198",173,37,3
"1199",173,43,6
"1200",173,68,2
"1201",173,91,8
"1202",174,26,9
"1203",174,87,7
"1204",175,37,2
"1205",175,47,5
"1206",175,59,2
"1207",175,64,4
"1208",175,66,8
"1209",175,84,9
"1210",175,91,1
"1211",176,9,6
"1212",176,17,0
"1213",176,42,0
"1214",177,4,7
"1215",177,8,7
"1216",177,15,1
"1217",177,19,3
"1218",177,37,4
"1219",177,46,4
"1220",177,48,0
"1221",177,54,6
"1222",177,71,6
"1223",177,75,0
"1224",177,76,4
"1225",177,81,1
"1226",177,89,2
"1227",177,96,0
"1228",178,20,5
"1229",178,21,6
"1230",178,38,2
"1231",178,50,2
"1232",178,55,1
"1233",178,67,1
"1234",178,80,6
"1235",178,95,2
"1236",179,4,8
"1237",179,5,1
"1238",179,8,3
"1239",179,15,8
"1240",179,16,7
"1241",179,19,8
"1242",179,25,7
"1243",179,27,2
"1244",179,31,7
"1245",179,42,5
"1246",179,54,8
"1247",179,74,7
"1248",179,81,8
"1249",179,88,2
"1250",180,9,6
"1251",180,20,0
"1252",180,29,1
"1253",180,33,0
"1254",180,34,5
"1255",180,48,5
"1256",180,51,2
"1257",180,56,6
"1258",180,64,0
"1259",180,67,0
"1260",180,83,1
"1261",180,87,2
"1262",180,94,8
"1263",181,19,8
"1264",181,34,9
"1265",181,37,3
"1266",181,38,0
"1267",181,61,9
"1268",181,70,7
"1269",181,84,9
"1270",182,2,6
"1271",182,5,5
"1272",182,11,4
"1273",182,40,1
"1274",182,87,4
"1275",182,91,8
"1276",183,6,9
"1277",183,21,6
"1278",183,35,6
"1279",183,48,0
"1280",183,77,5
"1281",183,78,6
"1282",183,97,0
"1283",184,4,8
"1284",184,21,3
"1285",184,40,0
"1286",184,44,3
"1287",184,52,1
"1288",184,75,0
"1289",184,82,0
"1290",184,85,1
"1291",185,12,4
"1292",185,28,5
"1293",185,40,6
"1294",185,51,2
"1295",185,57,4
"1296",185,66,0
"1297",185,72,8
"1298",185,92,6
"1299",185,98,3
"1300",186,12,6
"1301",186,16,2
"1302",186,61,1
"1303",186,74,1
"1304",186,79,7
"1305",186,81,7
"1306",186,94,9
"1307",187,18,6
"1308",187,50,1
"1309",187,70,6
"1310",188,19,7
"1311",188,25,4
"1312",188,59,1
"1313",188,78,1
"1314",189,7,3
"1315",189,8,5
"1316",189,43,3
"1317",189,48,6
"1318",189,54,3
"1319",189,65,7
"1320",189,90,3
"1321",189,91,4
"1322",190,8,2
"1323",190,9,1
"1324",190,33,6
"1325",190,41,8
"1326",190,52,9
"1327",190,58,0
"1328",190,83,0
"1329",190,84,2
"1330",190,100,9
"1331",191,89,4
"1332",192,12,5
"1333",192,15,4
"1334",192,56,6
"1335",192,63,4
"1336",192,85,5
"1337",192,87,1
"1338",193,5,7
"1339",193,13,1
"1340",193,14,8
"1341",193,16,1
"1342",193,63,4
"1343",193,66,0
"1344",193,70,7
"1345",193,85,0
"1346",193,87,9
"1347",194,6,5
"1348",194,15,8
"1349",194,27,7
"1350",194,32,4
"1351",194,34,1
"1352",194,80,4
"1353",195,7,3
"1354",195,8,5
"1355",195,41,4
"1356",195,47,4
"1357",195,54,6
"1358",195,88,3
"1359",195,97,5
"1360",195,99,1
"1361",196,12,4
"1362",196,16,0
"1363",196,19,1
"1364",196,25,1
"1365",196,38,1
"1366",196,49,7
"1367",196,92,4
"1368",196,94,0
"1369",197,6,4
"1370",197,10,0
"1371",197,23,4
"1372",197,60,3
"1373",197,83,7
"1374",197,88,9
"1375",197,90,8
"1376",197,93,0
"1377",197,94,1
"1378",197,100,2
"1379",198,61,7
"1380",198,69,1
"1381",198,80,2
"1382",199,70,1
"1383",199,73,9
"1384",199,77,4
"1385",199,81,6
"1386",199,91,6
"1387",199,94,6
"1388",200,18,4
"1389",200,61,5
"1390",201,4,6
"1391",201,33,1
"1392",201,54,6
"1393",201,56,4
"1394",201,67,0
"1395",201,70,1
"1396",201,76,6
"1397",201,87,0
"1398",201,89,3
"1399",202,2,7
"1400",202,11,6
"1401",202,25,7
"1402",202,27,9
"1403",202,53,5
"1404",202,59,6
"1405",202,99,6
"1406",203,3,7
"1407",203,6,0
"1408",203,16,1
"1409",203,75,1
"1410",203,87,9
"1411",203,88,6
"1412",203,93,0
"1413",204,18,4
"1414",204,24,2
"1415",204,29,3
"1416",204,42,4
"1417",204,50,6
"1418",204,64,5
"1419",204,65,4
"1420",204,69,2
"1421",204,84,0
"1422",204,88,1
"1423",204,96,5
"1424",205,57,2
"1425",205,65,8
"1426",205,83,3
"1427",205,84,7
"1428",205,100,8
"1429",206,26,7
"1430",206,27,4
"1431",206,34,0
"1432",206,39,2
"1433",206,40,1
"1434",206,54,7
"1435",206,91,2
"1436",207,17,2
"1437",207,23,3
"1438",207,24,7
"1439",207,25,1
"1440",207,29,7
"1441",207,80,1
"1442",207,100,7
"1443",208,4,5
"1444",208,52,1
"1445",208,54,8
"1446",208,65,0
"1447",208,77,4
"1448",208,85,4
"1449",208,86,2
"1450",208,89,0
"1451",209,2,7
"1452",209,9,0
"1453",209,71,2
"1454",209,84,3
"1455",210,13,0
"1456",210,30,1
"1457",210,76,7
"1458",210,80,4
"1459",210,92,3
"1460",211,1,9
"1461",211,6,3
"1462",211,18,0
"1463",211,35,6
"1464",211,45,9
"1465",211,54,3
"1466",211,71,6
"1467",212,21,2
"1468",212,31,3
"1469",212,37,3
"1470",212,40,7
"1471",212,42,1
"1472",212,44,5
"1473",212,60,5
"1474",212,61,0
"1475",212,63,2
"1476",212,80,4
"1477",213,9,4
"1478",213,18,2
"1479",213,31,6
"1480",213,32,5
"1481",213,39,5
"1482",213,52,6
"1483",213,63,0
"1484",213,66,7
"1485",213,83,0
"1486",213,85,4
"1487",213,98,7
"1488",214,16,6
"1489",214,28,8
"1490",214,32,6
"1491",214,40,0
"1492",214,44,1
"1493",214,47,8
"1494",214,64,0
"1495",215,11,8
