"","User.ID","ISBN","Book.Rating"
"1102",354,56,0
"1103",355,33,1
"1104",355,43,7
"1105",355,63,4
"1106",355,89,4
"1107",356,2,8
"1108",356,9,2
"1109",356,18,1
"1110",356,20,4
"1111",356,48,3
"1112",356,49,6
"1113",356,65,4
"1114",356,68,6
"1115",356,79,5
"1116",356,95,5
"1117",357,21,2
"1118",357,70,2
"1119",358,28,7
"1120",358,38,0
"1121",358,90,9
"1122",359,37,2
"1123",359,98,0
"1124",359,99,6
"1125",360,19,1
"1126",360,28,2
"1127",360,96,1
"1128",361,53,0
"1129",361,65,6
"1130",361,88,6
"1131",362,35,1
"1132",362,83,0
"1133",363,12,6
"1134",363,84,4
"1135",363,87,0
"1136",363,88,0
"1137",364,47,2
"1138",364,50,6
"1139",364,96,8
"1140",365,18,0
"1141",365,33,2
"1142",365,60,4
"1143",365,89,5
"1144",366,54,6
"1145",366,60,1
"1146",366,86,2
"1147",367,45,1
"1148",367,61,4
"1149",367,93,6
"1150",367,94,6
"1151",369,39,0
"1152",369,56,2
"1153",369,62,0
"1154",369,96,0
"1155",370,32,3
"1156",370,33,3
"1157",370,37,0
"1158",370,72,7
"1159",370,90,2
"1160",371,22,7
"1161",371,69,6
"1162",371,88,0
"1163",372,4,8
"1164",372,44,4
"1165",372,45,7
"1166",372,85,3
"1167",372,87,7
"1168",372,97,4
"1169",372,98,1
"1170",373,38,0
"1171",373,88,0
"1172",373,95,2
"1173",374,31,4
"1174",374,45,9
"1175",374,57,6
"1176",375,34,7
"1177",375,47,6
"1178",376,48,3
"1179",376,95,7
"1180",377,3,0
"1181",377,23,1
"1182",377,24,2
"1183",377,32,5
"1184",377,48,3
"1185",377,58,7
"1186",377,64,4
"1187",377,81,3
"1188",377,94,1
"1189",378,14,9
"1190",378,39,2
"1191",378,53,0
"1192",378,56,9
"1193",379,25,4
"1194",379,83,1
"1195",380,4,6
"1196",380,37,4
"1197",381,4,2
"1198",381,82,4
"1199",382,14,2
"1200",382,53,3
"1201",382,59,1
"1202",382,68,9
"1203",382,69,2
"1204",383,9,6
"1205",383,46,0
"1206",383,87,0
"1207",383,100,1
"1208",384,73,9
"1209",384,75,7
"1210",385,11,6
"1211",385,38,6
"1212",385,54,5
"1213",385,88,4
"1214",386,4,5
"1215",386,8,0
"1216",386,49,3
"1217",386,54,3
"1218",387,58,6
"1219",387,85,3
"1220",388,99,1
"1221",389,33,4
"1222",389,37,6
"1223",390,68,1
"1224",390,85,5
"1225",391,56,4
"1226",391,77,5
"1227",391,80,6
"1228",392,37,4
"1229",392,59,7
"1230",392,96,0
"1231",393,44,2
"1232",393,88,4
"1233",394,18,7
"1234",394,22,0
"1235",394,93,0
"1236",395,49,7
"1237",395,53,1
"1238",395,62,1
"1239",395,95,2
"1240",396,10,4
"1241",396,96,4
"1242",397,48,2
"1243",397,63,5
"1244",398,69,7
"1245",398,78,1
"1246",398,83,0
"1247",399,12,3
"1248",399,18,7
"1249",399,36,4
"1250",399,48,3
"1251",399,81,7
"1252",399,90,7
"1253",399,100,4
"1254",400,34,0
"1255",400,36,0
"1256",400,70,2
"1257",400,97,1
"1258",401,25,2
"1259",401,57,3
"1260",401,62,2
"1261",401,71,5
"1262",402,72,0
"1263",404,45,4
"1264",404,51,7
"1265",404,59,2
"1266",404,76,0
"1267",405,47,4
"1268",405,71,0
"1269",405,76,4
"1270",405,94,8
"1271",406,50,9
"1272",406,54,7
"1273",406,90,0
"1274",407,36,0
"1275",407,56,1
"1276",408,31,0
"1277",408,38,3
"1278",408,56,5
"1279",408,62,0
"1280",408,75,0
"1281",408,94,1
"1282",409,18,5
"1283",409,25,2
"1284",409,55,1
"1285",410,11,0
"1286",410,26,8
"1287",410,33,3
"1288",410,44,3
"1289",410,64,3
"1290",411,24,1
"1291",411,53,7
"1292",411,73,9
"1293",411,99,1
"1294",412,12,5
"1295",412,19,2
"1296",412,39,4
"1297",412,95,4
"1298",412,98,0
"1299",413,20,0
"1300",413,28,0
"1301",413,36,0
"1302",413,45,4
"1303",413,60,8
"1304",413,98,0
"1305",413,99,9
"1306",414,45,6
"1307",414,55,8
"1308",414,90,2
"1309",415,81,0
"1310",415,84,8
"1311",416,8,5
"1312",416,19,5
"1313",416,45,3
"1314",416,99,7
"1315",417,12,3
"1316",417,34,3
"1317",417,42,2
"1318",418,70,3
"1319",418,98,3
"1320",419,3,6
"1321",419,33,3
"1322",420,23,8
"1323",421,36,0
"1324",421,92,1
"1325",422,17,1
"1326",422,69,5
"1327",422,75,0
"1328",422,89,6
"1329",423,39,0
"1330",423,46,3
"1331",423,90,8
"1332",424,75,1
"1333",424,92,1
"1334",424,96,5
"1335",425,14,4
"1336",425,57,5
"1337",426,3,3
"1338",426,19,0
"1339",426,30,0
"1340",428,63,5
"1341",429,10,6
"1342",429,46,6
"1343",429,68,4
"1344",429,72,0
"1345",430,30,2
"1346",430,64,1
"1347",431,20,5
"1348",432,11,5
"1349",432,48,5
"1350",433,3,6
"1351",433,21,7
"1352",433,27,0
"1353",433,74,0
"1354",435,58,3
"1355",435,62,7
"1356",435,96,6
"1357",436,14,1
"1358",436,19,6
"1359",436,29,4
"1360",436,30,0
"1361",436,43,9
"1362",436,71,8
"1363",436,90,3
"1364",437,84,3
"1365",437,94,1
"1366",437,96,7
"1367",438,3,2
"1368",438,32,3
"1369",438,48,8
"1370",438,54,0
"1371",438,80,6
"1372",439,13,1
"1373",439,18,7
"1374",439,66,3
"1375",439,73,8
"1376",440,19,2
"1377",440,72,8
"1378",441,50,5
"1379",441,72,4
"1380",441,76,2
"1381",442,25,7
"1382",442,37,3
"1383",442,65,8
"1384",443,5,3
"1385",443,22,6
"1386",443,37,3
"1387",445,40,6
"1388",445,59,4
"1389",445,84,5
"1390",446,10,0
"1391",446,19,6
"1392",446,58,4
"1393",446,76,0
"1394",447,21,4
"1395",447,22,9
"1396",447,65,4
"1397",448,60,2
"1398",448,63,5
"1399",448,76,3
"1400",448,88,9
"1401",449,41,2
"1402",449,72,8
"1403",450,50,0
"1404",450,54,4
"1405",450,93,3
"1406",451,3,4
"1407",451,16,8
"1408",451,61,9
"1409",451,63,7
"1410",451,88,7
"1411",451,99,0
"1412",452,30,6
"1413",452,47,4
"1414",452,51,7
"1415",452,81,8
"1416",452,95,4
"1417",453,52,3
"1418",453,83,3
"1419",453,87,2
"1420",455,19,1
"1421",455,48,3
"1422",456,19,0
"1423",456,66,2
"1424",457,3,2
"1425",457,11,4
"1426",457,80,4
"1427",457,87,9
"1428",458,22,7
"1429",459,10,5
"1430",459,42,1
"1431",459,47,3
"1432",460,5,9
"1433",461,1,2
"1434",461,18,7
"1435",461,46,5
"1436",461,76,5
"1437",461,100,3
"1438",462,54,2
"1439",462,58,2
"1440",462,76,1
"1441",463,65,7
"1442",464,20,0
"1443",464,25,5
"1444",464,50,0
"1445",464,54,1
"1446",465,11,0
"1447",465,15,0
"1448",465,23,0
"1449",465,60,8
"1450",465,72,3
"1451",465,76,0
"1452",465,88,0
"1453",465,99,8
"1454",466,74,2
"1455",468,30,5
"1456",468,39,6
"1457",469,7,4
"1458",469,20,2
"1459",470,4,1
"1460",470,32,2
"1461",470,37,4
"1462",470,43,8
"1463",470,59,3
"1464",470,73,9
"1465",471,10,2
"1466",471,76,0
"1467",471,100,4
"1468",472,44,2
"1469",472,62,0
"1470",473,68,1
"1471",474,21,6
"1472",474,40,3
"1473",474,55,8
"1474",474,59,1
"1475",474,68,7
"1476",474,83,1
"1477",475,37,5
"1478",475,57,7
"1479",476,8,0
"1480",476,17,8
"1481",476,29,0
"1482",476,45,1
"1483",476,93,9
"1484",477,15,0
"1485",477,30,3
"1486",477,34,7
"1487",477,54,6
"1488",477,56,2
"1489",477,57,2
"1490",477,61,7
"1491",478,4,8
"1492",478,51,0
"1493",478,56,7
"1494",478,81,1
"1495",479,5,2
